address,code,Latitude,Longitude
Санкт-Петербург Варшавская ул 61 п3,Код: в41в4633,59.850970, 30.312967
Санкт-Петербург Варшавская ул 63 п9,Код: в2580,59.849157, 30.314116
Санкт-Петербург Варшавская ул 63к1,Код: #2684,59.849157, 30.314116
Санкт-Петербург Варшавская ул 63к1 п6,Код: #2684,59.849175, 30.314179
Санкт-Петербург Варшавская ул 63к1 п8,Код: в0329,59.848570, 30.314054
Санкт-Петербург Варшавская ул 63к1 п9,Код: в2580,59.848285, 30.313784
Санкт-Петербург Варшавская ул 63к1б,Код: #2684,59.849130, 30.314682
Санкт-Петербург Варшавская ул 67,Код: в2506,59.846450, 30.313110
Санкт-Петербург Варшавская ул 69 п5,Код: #1234,59.845510, 30.312553
Санкт-Петербург Варшавская ул 6к1,Код: в1,59.879778, 30.314036
Санкт-Петербург Варшавская ул 6к1 п10,Код: в2,59.878951, 30.314242
Санкт-Петербург Варшавская ул 6к1 п5,Код: в1в2 в1,59.880243, 30.314179
Санкт-Петербург Варшавская ул 6к1 п7,Код: в2,59.879715, 30.314206
Санкт-Петербург Варшавская ул 6к2,Код: #1986,59.878432, 30.316398
Санкт-Петербург Варшавская ул 6к2 п2,Код: #1309,59.880423, 30.316254
Санкт-Петербург Варшавская ул 6к2 п4,Код: #1986,59.880410, 30.315284
Санкт-Петербург Введенская ул 10,Код: *#2610,59.956331, 30.303444
Санкт-Петербург Введенская ул 10 п3,Код: *#2610,59.956521, 30.303921
Санкт-Петербург Введенская ул 10А п1,Код: *#2610,59.956322, 30.304181
Санкт-Петербург Введенская ул 12,Арка: 48570в ,59.956259,30.304601
Санкт-Петербург Введенская ул 14,Арка: 1215* ,59.955973,30.305158
Санкт-Петербург Вербная ул 18к1 п2,Код: 91028,60.024455,30.29483
Санкт-Петербург Верейская ул 12 п2,Код: 2202в,59.917045,30.32509
Санкт-Петербург Верейская ул 13б,Код: *7,59.915044,30.326793
Санкт-Петербург Верейская ул 15,Арка: 16*1939 ,59.91645,30.325018
Санкт-Петербург Верейская ул 19,Арка: 3703 ,59.915044,30.326793
Санкт-Петербург Верейская ул 2/60,Код: 50,59.915044,30.326793
Санкт-Петербург Верейская ул 23,Код: #4230 #4230,59.914983,30.326571
Санкт-Петербург Верейская ул 23 п1,Код: #4230,59.914983,30.326571
Санкт-Петербург Верейская ул 28,Код: #4230,59.915155,30.327111
Санкт-Петербург Верейская ул 28 п1,Код: #4230,59.915155,30.327111
Санкт-Петербург Верейская ул 28 п2,Арка: #4230 ,59.915155,30.327111
Санкт-Петербург Верейская ул 29,Код: #1234,59.914384,30.327222
Санкт-Петербург Верейская ул 42/8 п2,Арка: 2801#в ,59.915044,30.326793
Санкт-Петербург Верейская ул 46,Код: 38,59.913525,30.328903
Санкт-Петербург Верейская ул 54 п2,Код: #2505,59.91272,30.329885
Санкт-Петербург Верхне-Каменская ул 3/1 п1,Код: в4213в,60.036002,30.208962
Санкт-Петербург Верхне-Каменская ул 3к1,Код: *7777*,60.036524,30.218684
Санкт-Петербург Верхне-Каменская ул 3к1 п1,Код: в7777в,60.036524,30.218684
Санкт-Петербург Верхне-Каменская ул 3к1 п2,Код: в4213в,60.036524,30.218684
Санкт-Петербург Верхне-Каменская ул 3к2,Код: в7777в,60.037021,30.218134
Санкт-Петербург Верхне-Каменская ул 3к2 п1,Код: в7777в,60.037021,30.218134
Санкт-Петербург Верхне-Каменская ул 5 п2,Код: в7777в,60.036903,30.215316
Санкт-Петербург Верхне-Каменская ул 5 п3,Код: в7777в,60.036903,30.215316
Санкт-Петербург Верхне-Каменская ул 7к1,Код: в5555в,60.036946,30.213835
Санкт-Петербург Верхне-Каменская ул 7к1 п1,Код: в5555в,60.036946,30.213835
Санкт-Петербург Верхне-Каменская ул 7к1 п2,Код: в5555в,60.036946,30.213835
Санкт-Петербург Верхне-Каменская ул 7к2,Код: *7777#,60.037523,30.214584
Санкт-Петербург Весельная ул 12 п2,Код: #6116,59.93127,30.243539
Санкт-Петербург Весельная ул 2/93,Код: #2988,59.929918,30.244528
Санкт-Петербург Весельная ул 2/93 п1,Код: #2988,59.929918,30.244528
Санкт-Петербург Весельная ул 4б,Код: #6116,59.929918,30.244528
Санкт-Петербург Весельная ул 4б п7,Код: #6116,59.929918,30.244528
Санкт-Петербург Весельная ул 8к2 8 п1,Код: 6983,59.929259,30.243633
Санкт-Петербург Весельная ул 9 п4,Код: 248 2988в 248,59.931358,30.244209
Санкт-Петербург Взлетная ул 11,Код: 23,59.814359,30.287221
Санкт-Петербург Взлётная ул 13 п11,Код: 222в286 222#286,59.812071,30.286644
Санкт-Петербург Виленский пер 11,Код: 2008,59.940133,30.366482
Санкт-Петербург Виленский пер 17/5,Арка: #1279 ,59.940147,30.365388
Санкт-Петербург Виленский пер 17/5 п2,Арка: #1279в Код: 08300в 8300 1,59.940147,30.365388
Санкт-Петербург Виленский пер 17/5 п5,Код: #1279,59.940147,30.365388
Санкт-Петербург Виленский пер 17/5ка п8,Код: #1279,59.940077,30.370532
Санкт-Петербург Виленский пер 17/5ки,Код: #1279,59.940077,30.370532
Санкт-Петербург Виленский пер 8,Арка: 1425 1425 ,59.940344,30.362958
Санкт-Петербург Виленский пер 8 п1,Код: *1945#,59.940344,30.362958
Санкт-Петербург Виленский пер 8 п2,Код: *#1279,59.940344,30.362958
Санкт-Петербург Витебская Сортировочная ул 12,Код: 38,59.888716,30.350534
Санкт-Петербург Витебская Сортировочная ул 26 п1,Код: 127в,59.885583,30.351753
Санкт-Петербург Витебская Сортировочная ул 30 п3,Код: 52в183,59.88441,30.353062
Санкт-Петербург Витебская Сортировочная ул 30 п4,Код: #2945,59.88441,30.353062
Санкт-Петербург Витебская ул 29 п1,Код: в1в4633,59.919417,30.27675
Санкт-Петербург Витебский проезд 21к3 п7,Код: 20200в,59.84257,30.367494
Санкт-Петербург Витебский пр 33к1,Код: #1,59.858842,30.358875
Санкт-Петербург Витебский пр 33к1 п1,Код: в1в4633,59.858842,30.358875
Санкт-Петербург Витебский пр 41к2 п1,Код: в1в4633,59.85592,30.358715
Санкт-Петербург Витебский пр 41к4,Арка: 0604в ,59.855816,30.35705
Санкт-Петербург Витебский пр 53к1,Код: 120,59.849118,30.363737
Санкт-Петербург Витебский пр 73к3,Код: в2#193,59.840825,30.367265
Санкт-Петербург Витебский пр 73к3 п1,Код: 1в113,59.840825,30.367265
Санкт-Петербург Витебский пр 73к3 п2,Код: 2в184,59.840825,30.367265
Санкт-Петербург Витебский пр 75 п3,Код: 20200,59.839817,30.368322
Санкт-Петербург Витебский пр 77 п4,Код: 2212,59.840017,30.367406
Санкт-Петербург Витебский пр 77 п6,Код: 2212,59.840017,30.367406
Санкт-Петербург Витебский пр 81к2 п3,Код: в100в7273,59.838549,30.364722
Санкт-Петербург Вишерская ул 1к2 п1,Код: 9876в,59.810818,30.369723
Санкт-Петербург Вишерская ул 22 п3,Код: 54321,59.804068,30.375233
Санкт-Петербург Владимирский пр 10,Код: 1045,59.930563,30.349192
Санкт-Петербург Владимирский пр 13/9,Арка: 3313 ,59.930121,30.347613
Санкт-Петербург Владимирский пр 16,Код: *2017#,59.929476,30.348101
